sender,amount0,amount1,block
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1409929661030833522,48927865872295639,11016496
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,92683572437315324117,3204420991278242842,11016567
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27842778432356636537,1005230264658856627,11017305
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,70778005906013201044,2518490548261124629,11017721
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32111884311864547831,1144767371476482607,11017932
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,18851670969508679755,668452543728495653,11018311
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,42906189529384103012,1518501097718884854,11018785
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13859076425526872468,499981008964423738,11019110
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,14124389177515455583,498566426938874768,11019876
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,14085760434232647008,498566327086414352,11020041
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000000,3597478525776713115,11021296
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,18626000000000000000,675263859347547137,11022594
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12273768075612574967,444933368380589935,11022700
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30862177542640901816,1122252618651567216,11022824
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13665720940474764580,497986242059837199,11022864
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13978582429788708796,499999999999999999,11022927
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1051207405598011097,37813877633985476,11023569
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14997153591824705524,536506936838923008,11023647
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,55958800474431095441,1985038572733695174,11023768
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,562594628199670711635,20000000000000000000,11024367
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,749933769796757405,27478313751030953,11024595
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,65005339712959130002,2397020282794361018,11024772
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,29332352168883461350,1090840345371401701,11025128
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17561797045148965098,649854069938635601,11025555
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,37497262970508142327,1405021548782368301,11025679
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10501288725776118425,398761114847508167,11025742
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,249660181094141323752,9472908752981255350,11025758
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11704088604613135425,447954819465984385,11026027
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,629942242303723976122,24999999999999999999,11026602
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,76615177911650603666,2988750000000000000,11027232
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14061249815390721749,546590531454752741,11027295
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60000000000000000000,2378597290395490542,11027505
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13500000000000000000,537857900210219410,11027560
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,62199464104654686438,2489532851781600540,11027724
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3736277764703985857,149570573816600426,11027806
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000000,3988489156022100878,11028205
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,416469022342230158558,16942439766684877728,11028329
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,35612607945260370057,1433143984379735452,11028364
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,31959363811787502652,1334507215869855728,11029098
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23905594380206295673,993041913561727284,11029258
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,222201108213547692305,9379772274931669980,11029390
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,84580359946299148327,3532622055515440767,11029506
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,116143064338949608925,4775682967679574047,11029533
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,148701061896327089082,6126932538587401317,11030186
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13203813042137050043,548525800633164171,11030265
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,73964718000899098949,3115345648757629444,11030311
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5342987895667177891,221269605919781652,11030630
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,494673380088577493,19999999999999999,11031237
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3076714176133590499,124393763641886939,11031263
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3600000000000000000,139998949515762576,11031866
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25805571416544374434,997248418641937431,11032390
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,36380000000000000000,1387349302404489642,11032789
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,254182930709827399428,9509169226075885532,11034285
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,80351650101531588230,2985491156068744479,11036035
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,42636814404910889239,1593133924735369598,11036786
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,52527321627444983804,1979394525324797281,11037844
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26998903979974451290,1024200029228597137,11038291
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,44755835805732940128,1697807006328163857,11038295
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000000,3932362238157615487,11038975
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,114399188904364723111,4418523028562017474,11039318
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4000000000000000000,147057546683909319,11041291
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,77591147389786796268,2855211920899250130,11042161
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,195291624407952932302,6957622286828891266,11042437
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,75448959709250228956,2689664586689281730,11042620
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5046616001688147488,169569943765158726,11043272
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,48303727422604132720,1599999999999999999,11044853
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,96082183063226581251,3090000000000000000,11045504
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,111053652670218749249,3539999999999999999,11045554
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,80821477392413339378,2616515362565719992,11045887
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50274688878263676547,1682257631690156610,11047058
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5402691109345355,180781195332076,11047077
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,121094566762704546969,3999999999999999999,11047943
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15421252928141169972,499999999999999999,11048715
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1500000000000000000,48119376858397566,11049037
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30025974117797645497,970465941198465668,11049203
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23754526370046266723,762562631006247458,11049277
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17844400367823183660,607381661206548082,11050599
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4247766286553194018,139403894636639447,11051126
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,70138000000000000000,2385676654392845575,11054904
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,113939748756802236039,3873107456127453597,11054987
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,78388374611445237129,2651231737190439335,11055159
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9838989232805523049,329637964409118977,11055867
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,18647504218011791735,625248220051073889,11055951
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,350941555989497173064,11766398879208539142,11056934
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6561200770338185835126,215800885189640732271,11058580
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,75221430660817370817,2497148694234298050,11059028
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30191160723802980564,1000000000000000000,11061360
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000000,3287419903352312438,11061705
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27061601152579631829,886652580466154286,11061958
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5029740729044995835,165106666541641150,11062086
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,123374262982371089977,3996348439808224268,11062187
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,309852652547195005,11062491
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,102406854984717334395,3235714483418179102,11062778
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32923197652397689863,1048730910870977808,11063241
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,33723706254690067387,1063842750423865246,11063300
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15589091647837202095,494639129039760639,11063316
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,51199460875679344869,1554592810266826367,11064491
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2801906740565670314,85091328297001088,11064512
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49999934177974683000,1507620131681826638,11067545
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,34982500000000000000,1035929787471235931,11067909
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100731928785078705919,2983914484825822567,11067982
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11000000000000000000,327180974467467109,11068128
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30083246983655568992,873909220174298140,11068701
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9993764576127003535,295759428254483826,11068793
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,527043976056021564595,15770869554049578442,11068982
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2583617349337061389,78183806014245287,11069558
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,168073279726390475512,4984010708134162795,11069932
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,44081402868854816452,1276377182592172596,11071897
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,120003296238632271836,3548327550952769045,11072064
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,104727396298095377456,3097169221015663976,11073239
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,308025000000000000000,9278619544129747624,11074192
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17307517151226090063,526961583473333387,11074809
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16409513611181810379,499999999999999999,11074840
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,125728684404093461130,3740743110023545127,11075359
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,168927624670266821890,4986542036163041105,11075647
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,83499086699131743744,2501975598127864394,11076566
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5994612041909436115,198640672800202531,11078033
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22293142063747525769,736107235980098015,11078095
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20365000000000000000,688154694296199382,11078787
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10476523553168595150,350453142806629347,11079206
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6441771788867684424,229059211381320488,11079549
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,59802974076003369038,2059957115405746144,11080134
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,122299856508830705011,4079558231316512859,11080807
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60909297451510145727,1988127049765637491,11081464
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16817000000000000000,557577256079636021,11081617
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,44812362062593952289,1500000000000000000,11082230
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9391302960943341206,350000000000000000,11083396
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6416382650662938611,230906289235952616,11084706
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,928716309252457900071,32419263979886520376,11084990
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,341796345839266965,11085869
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,36787895235712966217,1301140787798595733,11086430
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,97971920028610499137,3496579842005263868,11086861
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,41789206962421833283,1480928516850798229,11087072
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,555828606837882715046,19929646825248270385,11087280
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,43572431511497224629,1499736865406893692,11088642
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,67964929792224997225,2286324782052751805,11089013
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27096670329343930870,907834543357802262,11089061
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1710347091944828861412,57631309644716308319,11089089
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6405114343166273346,232529927518837090,11089248
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,37072787763599694465,1308374563294770582,11089763
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,347777071357825402750,12186057404561885299,11090183
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,73894314606241004638,2450141450243363518,11091685
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,157759391018655978577,5243908621654895455,11092974
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9991738965711253008,327242547558261384,11093232
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,33359815141265593212,1038456627540899667,11094051
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,69982945639766049480,2253166350922729547,11094862
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,187072454226432915672,5973162847436591215,11094912
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,250646245681106508970,7982882954197687694,11097519
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1411879653682802683138,44926280883828705083,11097610
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,38857353243526703153,1249999999999999999,11097796
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,29236733464099206627,942690331653957019,11099083
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26339196770050556526,851412315022983068,11099130
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,83368154707983452188,2586572865120680626,11100644
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,67413363963980311042,2222334369126914792,11100961
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49172481857956224104,1685656320742658612,11101467
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25749665212393209530,872322189211091701,11101884
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,176905645963690564556,5999999999999999999,11101950
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3344487761504055542,121679015629984472,11102278
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9000000000000000000,323306240223751916,11102358
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13875001054310824433,499999999999999999,11102494
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,118797225153960134467,4283127962986576877,11102704
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12761037204532630901,464141366831315940,11102873
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5000000000000000000,182069419698529862,11102935
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6984974955255752066,259796314778592872,11103117
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,81042247650126515931,3000000000000000000,11103222
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13419200932036229898,499999999999999999,11104091
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8236799067963770102,311213593319395591,11104185
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,69361335180672101318,2444535203435315828,11104708
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50323397120000000000,1791124189546189268,11104947
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1398033558837501117801,50048343001576897733,11104981
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,365386885130095435,11106623
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,28375286596025971436,1086949695147458002,11106844
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,158765711236815938177,6128850357452674361,11106943
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6969000000000000000,269773454838691506,11106983
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1300000000000000000000,49715959438150405999,11107021
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13173188008097490097,500789999999999999,11107099
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,52736433372696802909,1971892699999999999,11107193
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,28636301791271992437,1062461320985840434,11107259
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32541471794958771612,1181196311458948253,11107426
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10196576710825481611,373699923917828192,11107584
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49980215816797037870,1841237009973454929,11107621
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,370375311786265774,11107763
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13606954587976029000,499767066837240777,11108044
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,172105054787711301143,6263690529087446555,11108424
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,40017275608023198006,1418367194867345798,11108616
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,552515261868881829571,19699219151115163338,11108641
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,336177634953913982623,12351288424775838619,11108699
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13251532446820277295,478265451407781278,11108776
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15006606448628923691,548192478134274384,11108882
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6217110340938813816,223053578575890900,11109028
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22000000000000000000,764326707019767283,11109304
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,210201145763867511780,7219282023132688832,11109734
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,36923786054830145685,1230749600007917646,11110960
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3611993678895307467,119870015198489672,11111306
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,28144868089004649805,955659701676296599,11112269
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12749248701353702382,427614002255885764,11112706
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,121783487338028272130,4093553561741518106,11112803
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,71437360043298185653,2497189245336935714,11113058
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11370517367573339149,390000000000000000,11113830
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,29967213966359124316,1046812371183797209,11114074
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,41000000000000000000,1414345850924869390,11114421
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,88417008806938869663,2996338223830293926,11115493
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23462939230082771572,798885185856633359,11116326
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4395239607183733992,149778097918232712,11116418
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12933736303012985760,434192917207394189,11117408
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4173118481249381154,140194214194609174,11117697
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,29653260117310965339,993530048041861444,11117917
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,82621005033191960526,2776298913356700603,11118201
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,68555313457094347519,2287446012559689075,11118447
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4999999999999999986,167130602514549155,11118773
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,44838101135906803291,1489060672957694672,11120161
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19579188220926130576,644658893805980337,11121449
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9003175509674094119,295437765112272047,11122061
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20854053910000000000,667642151349859840,11125931
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,109713863568208779711,3482606181700064821,11125967
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,193200000000000000000,6158334231152404543,11126300
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11608358187710628534,352803992097024149,11127939
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,303377595893502596,11128274
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3701766683969119575,112597251395993353,11129024
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,142229886383996923585,4174462761251414485,11130108
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8668981094515529269,260475336373112651,11131409
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,988997629049947868,29999999999999999,11131772
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,24966403244884803453,732219000024705872,11133864
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,41985657968175623589,1246413562184518262,11134026
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16960849741089891614,504592050739566613,11134245
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9711047434297063407,289448635321157532,11134738
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,67366089629411006162,2000000000000000000,11134847
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2617070841544238693,79725560157878752,11136374
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1146987972483052116606,34000000000000000000,11137459
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2000000000000000000,57655455448016629,11138399
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,86151143003523863761,2484569114802221865,11138472
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6492091093576942332108,187029720249365543823,11138627
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,99738059954322813402,2802880242303486591,11139182
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,70709631022933638457,1925449616135343298,11139869
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,70731699501244796890,1946484888235027672,11140346
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1808976580717817767,49867018077080110,11140655
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,52833161997135181680,1477967261608504589,11140836
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16852130916245161788,474741838574805689,11140875
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50963322876687583785,1442573763401621098,11141046
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,99532956719521107130,2841703381613952580,11141088
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3138990306802500693,87840776899999999,11141536
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5311162252596981941,143013120544262282,11143680
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,108459571676838543348,2993998176769508485,11144137
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,83320647645496655570,1957966805246076336,11146972
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9184635733052631312,222901904930493660,11147172
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25022279965191170395,611095282736449585,11147188
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10270046466469008876,249999999999999999,11147323
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4562767555814447438,110310102431021216,11147692
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,82204947061734039917,1990506235822540607,11147801
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,99849817773550712,2413816341739293,11148041
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3206367710000000000,77651484534528556,11148101
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30389896565310463949,735485405873884254,11149131
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,111820173362861267746,2722430497860735928,11149600
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9500000000000000000,227174306901165183,11149977
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,89023588973826754712,2005449340220005378,11150782
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15027357202240908889,335056240852655743,11150856
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,932088873116140487135,21838756068281471914,11152571
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,485353851628951955914,11714561342235981453,11157398
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,279373480644843713237,6539860045384968481,11158883
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000000,2300656234741604577,11159123
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19387194562265666148,439846452752361804,11159547
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,111804552253969583523,2561587004784057607,11159757
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20905520464359914356,500000000000000000,11160798
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1098819766155289750,27111790090079282,11160981
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1000000000000000000,25731455983756829,11161989
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2549060000000000000000,66201020809974414015,11163616
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17763395577325567069,463537104486690595,11163897
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,57898173459431969734,1496263901863463663,11163978
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,97505099969207410852,2555671231145338318,11164071
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,106549263016685735460,2780102032810551910,11164171
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13570413048630603104,363825036017563043,11164794
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7589120390187221211,208270886671601337,11165700
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30000000000000000000,814079815511269422,11166053
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,36548680603490902822,997455797942386633,11166170
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,29614271696247031842,797812317525331886,11166278
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,48128907345158900153,1295191908122338520,11166873
