sender,to,amount0,amount1,block
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,305088632379518797242,7283419894397123703,11183347
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,114901478328086683203,2684585172194547174,11185210
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27537287297887566915,641175573150718196,11186760
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,428539188088099484756,9979426782370124620,11186866
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,471833793705280085048,10942360235014313655,11188670
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,41515172505894345360,957893203326177366,11189132
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,300147164999999999970,6917460925384895065,11190901
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1551539282132862033486,35463851514353168524,11191215
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,331827874257030254450,7607210730850609027,11192271
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,69161172303104006396,1608038764804149706,11192921
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xeaE98E98CeA0577Cf78e2Efce00B3Faa9444130C,164044031725479909623,3563749955714815762,11194052
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,37809739609669958114,817169907704663765,11195258
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,261816369350939631302,5667343293524592068,11196372
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,52092358924811523313,1113940203626913452,11197670
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,301525944663076041498,6514001397769822998,11198680
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,307944167038337141516,6761325998155108119,11199157
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,69267971346576082677,1438402821195002844,11200895
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,0xD291328a6c202c5B18dCB24f279f69dE1E065f70,1851781972420223513,40749125570527076,11204411
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7497795286174098145258,166394009960535868994,11204485
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,62508459676840967871,1393842223001563557,11204892
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9070600945202849513,211869237326203607,11205804
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,57955444283580012368,1386478155062359758,11207115
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,24796246961884695237,585715502571550928,11207370
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49889787644126489126,1193552277724819040,11208934
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,83351319012370008044,1880611792883452593,11210704
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xB547Db62f54f55BE59177A78250bFE0AA3d1180f,2171248502750238785382,47860306705344643528,11213778
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,172275490615577436595,3910547100531356635,11214783
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19741004704296800190,448392057853391957,11216425
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0160afFF7a7A824429A8202995D03239d2D418fa,161662695624598642751,3734279043598590242,11216854
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32070544530192749542,714858567615580876,11217516
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25193650417225211756,569036821519093042,11220987
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,251485943856544790929,5522787079346527709,11222322
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,167950144896621689683,3811601380010914892,11231395
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19185258495879897132,427436852721379354,11232227
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,999586045838600,22155564685886,11232349
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,208731504427429386215,4550955069935534387,11234782
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30074250293839356950,646936709660951019,11236549
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,323917180074149735679,6915327440060621637,11237451
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,107910027212267286239,2303777688074018936,11237466
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30274096947966223345,588431627437394041,11247646
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6425209160975356934,122908707012788069,11248330
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23283525095129323941,457216444369348408,11249448
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,484723848500573540765,9432080627798128097,11249808
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,263024552514405013224,5061385100146199577,11250025
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,47491346673698379864,926906554674111681,11251390
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,33613209744786407513,653546006676050924,11251490
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21427605729546830651,414692490890108775,11251868
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22110604167320671393,429748550941212400,11253437
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,320254569993145270482,6128645405762437010,11256165
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,417148065418697657661,7662516613306518180,11257361
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,114772653012672140044,2027992682787217681,11258557
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,38416134538306093060,693439999331439556,11259068
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,235954986704243244031,4261465141973599021,11259576
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,429877461675423637134,7449466585106743333,11259648
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,139884689183978684218,2509768146630362381,11260090
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,31496033637371736091,580805177506455462,11260506
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21361720303244698340,400150662141364226,11260998
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,216603719995831928138,4066501280730252582,11262382
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,261460000016852195162,4966758129587848748,11262618
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,46249283594671550118,893927680314859520,11264273
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27925877071340033063,524973056845127384,11265172
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,495297763602380502344,9107912381724844650,11265766
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21952031019784300238,402047262108916180,11265843
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,488825718132490187207,8788637166789232430,11267156
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,84494802755045200130,1539099833687860872,11268801
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,946526967315511849423,17074283269814863006,11270634
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,234690907572085641724,4252796377803769873,11270931
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8893182579710358482,155829976471064988,11271996
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,40391611185083176665,704327670745263959,11272142
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,266242032261434584226,5125527570281848229,11276811
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1055844525931879137118,20113762167976291806,11277538
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30350773809209002157,548369574649051472,11278428
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,81679285654849678296,1460646626833685708,11279706
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,300644319687684632944,5207441738858318648,11280665
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,41022815725062151843,695329997550543929,11281546
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8832452421300218,149167948383581,11281558
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12754537841597344634,220962761263249185,11284088
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25058105818785656088,405465726113599575,11284935
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,264278280127872690526,4324076755324211175,11285742
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14000675469099010355,237295765220978123,11287110
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,292529119326331209285,4678782555199659515,11289620
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4364544333847416292,72147013607875302,11289855
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,586348366983767163220,9527643436156237025,11291031
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,589013586947265050346,9484660676621943132,11291034
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,591145107415891500104,9450617068373868159,11291040
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,593856782337162890335,9407592435066042564,11291043
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,933683705589436818527,14886537164950262587,11291065
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,436006169664307883226,6386352715906781611,11292035
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17585008236856576294,315592461034840231,11294150
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,53868357245655904254,901301943999695179,11294222
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,87662136775625844822,1439142761423812964,11294526
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,55397565902665908552,1008771330542959558,11295663
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,258118114385317413550,4682775639823866301,11295971
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,171869103049677074005,3074889959662527720,11296106
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,29645576808876128422,530385536786501319,11296109
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,212181595655861276684,3939985274464037493,11296975
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2572340838408603909952,50294862479562283513,11297130
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3778157552479241261,74337867689763224,11298553
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,124782317139463237363,2401743287003255338,11299227
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,15013677392787481416,283847933231973285,11299269
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,251974299926494449877,4740023375499304395,11299366
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2267435559829427872,42474207853396429,11302939
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,96586288842556553433,1818725748183746058,11303004
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30657360728211157479,560147349610664336,11304248
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,165817611839385927452,2973055778458713679,11305873
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,54955941478390596295,986521565599382090,11306312
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,105784944188144333181,1807967732262759246,11306924
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,115723020313052130930,1965662029663043542,11307395
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x02d9cc72Bc796D2128E58c04B6e50A4E101c0be1,1048188456424987067654,17638268086461432015,11307640
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20521879740768410474,341778280407077890,11308892
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,56127406481670489422,941982945123569301,11309483
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,99841836469067686941,1672294183266947274,11310836
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32655194413790082352,532178058462275158,11315286
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,47189027040043367425,725454905371386637,11315547
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,154579779886583136530,2375838034747679233,11315579
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,94171533822994029744,1487417409397721676,11316486
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,24572485181026171796,380194773186130929,11316824
0x16E58463eb9792Bc236d8860F5BC69A81E26E32B,0x16E58463eb9792Bc236d8860F5BC69A81E26E32B,132334899066227469099,2028619996295756856,11317234
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,208154320471616191311,3200726423995923192,11317378
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,473074327304697540012,7060246761916852254,11318169
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3500669334633204985,52998905885483258,11319416
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,24029274401978193456,359020132834775555,11319817
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,51817150936221635748,792916639597323084,11321242
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19100379121078867556,302557149631446406,11321844
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,51855262627894768973,789949847244889216,11322212
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,364384356216226022932,5894635968768116413,11322575
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,53273360952297851716,872196650267543816,11323336
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8493601605591873491,144112345200388615,11324419
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,89956256769527791910,1541830174884211582,11324642
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15996795226203758931,279450571645014743,11326811
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,262516388815924420814,4570005111657549913,11327024
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,120553783840427116603,2236159829883547082,11327643
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,69205399765521535402,1262247833971329912,11328104
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,97318366412178058449,1921907295282152267,11329329
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2845764625417841063601,58759937694329001712,11329585
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,379501660143965626111,8243802891073356886,11330080
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,34816262600501139263,779773451132066341,11330594
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10482642486151484480,255962475980443378,11330973
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,149309394567774686277,3720671223981516681,11331208
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22853840978745922147,546185216330153533,11331454
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27372073843243839561,609764816566486938,11333926
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,37120637320563591272,816455379116721778,11335511
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8181082505277905350,179094161050384388,11335540
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3263700943994557079,69896198729930767,11337362
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14542529506677771931,299721950809962926,11339896
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,735514267056766316793,14078871567533186656,11347092
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,325420191276383517940,6503696061519057319,11348070
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13638354505927321230,272570362044902444,11348863
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25666407322911480664,512843396328586838,11352353
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,18875868834642027414,378904962047757002,11353005
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,56720806780202681396,1055436294977001095,11356657
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,197942648182538977323,3500757791754447344,11359592
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,58629693292065456978,1025339053548573543,11360280
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2324550104231977833885,37369268738392676642,11361319
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,848508723119399424526,13624565373188603665,11361398
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,291368625305866309395,4471005017837860483,11362046
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,26587019944598546015,428595554096512254,11363008
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,128286973065130216669,2011201341729804923,11364193
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,53213273350320945651,836384630539241016,11365782
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,53641739813127661609,847360901421605204,11365935
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9307837584138224307,147774286505935941,11367681
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,96847588527274953575,1538004298251070675,11368017
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,37026116725392652975,579947111929553604,11368072
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,108012378454517049919,1710308409751616069,11368670
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1124625268117914960,17558728994250140,11368709
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,35577918413140949438,548877924010501520,11369062
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,322907448166480782667,4946874002892018490,11370108
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,65005029930130520556,989419759932328782,11370473
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,14917296288833073814,226015384074983627,11371065
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,635660035265234404897,10068800271854998091,11375443
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,62682235173044788841,999999999999999999,11375953
